GCF_006337745.1;protein_932,GCF_016749335.1;protein_588,GCF_030062605.1;protein_431,GCF_003636855.2;protein_1285,GCF_007836855.1;protein_708,,,,,
GCF_006337745.1;protein_933,GCF_016749335.1;protein_587,GCF_030062605.1;protein_430,GCF_003636855.2;protein_1286,GCF_007836855.1;protein_707,,,,,
GCF_006337745.1;protein_934,GCF_016749335.1;protein_586,GCF_030062605.1;protein_429,GCF_003636855.2;protein_1287,GCF_007836855.1;protein_706,,,,,
GCF_006337745.1;protein_935,GCF_016749335.1;protein_585,GCF_030062605.1;protein_428,GCF_003636855.2;protein_1288,GCF_007836855.1;protein_705,,,,,
GCF_006337745.1;protein_936,GCF_016749335.1;protein_584,GCF_030062605.1;protein_427,GCF_003636855.2;protein_1289,GCF_007836855.1;protein_704,,,,,
GCF_006337745.1;protein_937,GCF_016749335.1;protein_583,GCF_030062605.1;protein_426,GCF_003636855.2;protein_1290,GCF_007836855.1;protein_703,,,,,
GCF_006337745.1;protein_938,GCF_016749335.1;protein_582,GCF_030062605.1;protein_425,GCF_003636855.2;protein_1291,GCF_007836855.1;protein_702,,,,,
GCF_006337745.1;protein_939,GCF_016749335.1;protein_581,GCF_030062605.1;protein_424,GCF_003636855.2;protein_1292,GCF_007836855.1;protein_701,,,,,
GCF_006337745.1;protein_940,GCF_016749335.1;protein_580,GCF_030062605.1;protein_423,GCF_003636855.2;protein_1293,GCF_007836855.1;protein_700,,,,,
GCF_006337745.1;protein_941,GCF_016749335.1;protein_579,GCF_030062605.1;protein_422,GCF_003636855.2;protein_1294,GCF_007836855.1;protein_699,,,,,
GCF_006337745.1;protein_942,GCF_016749335.1;protein_578,GCF_030062605.1;protein_421,GCF_003636855.2;protein_1295,GCF_007836855.1;protein_698,,,,,
GCF_006337745.1;protein_943,GCF_016749335.1;protein_577,GCF_030062605.1;protein_420,GCF_003636855.2;protein_1296,GCF_007836855.1;protein_697,,,,,
GCF_006337745.1;protein_944,GCF_016749335.1;protein_576,GCF_030062605.1;protein_419,GCF_003636855.2;protein_1297,GCF_007836855.1;protein_696,,,,,
GCF_006337745.1;protein_945,GCF_016749335.1;protein_575,GCF_030062605.1;protein_418,GCF_003636855.2;protein_1298,GCF_007836855.1;protein_695,,,,,
GCF_006337745.1;protein_946,GCF_016749335.1;protein_574,GCF_030062605.1;protein_417,GCF_003636855.2;protein_1299,GCF_007836855.1;protein_694,,,,,
GCF_006337745.1;protein_947,GCF_016749335.1;protein_573,GCF_030062605.1;protein_416,GCF_003636855.2;protein_1300,GCF_007836855.1;protein_693,,,,,
GCF_006337745.1;protein_948,GCF_016749335.1;protein_572,GCF_030062605.1;protein_415,GCF_003636855.2;protein_1301,GCF_007836855.1;protein_692,,,,,
GCF_006337745.1;protein_949,GCF_016749335.1;protein_571,GCF_030062605.1;protein_414,GCF_003636855.2;protein_1302,GCF_007836855.1;protein_691,,,,,
GCF_006337745.1;protein_950,GCF_016749335.1;protein_570,GCF_030062605.1;protein_413,GCF_003636855.2;protein_1303,GCF_007836855.1;protein_690,,,,,
GCF_006337745.1;protein_951,GCF_016749335.1;protein_569,GCF_030062605.1;protein_412,GCF_003636855.2;protein_1304,GCF_007836855.1;protein_689,,,,,
GCF_006337745.1;protein_952,GCF_016749335.1;protein_568,GCF_030062605.1;protein_411,GCF_003636855.2;protein_1305,GCF_007836855.1;protein_688,,,,,
GCF_006337745.1;protein_953,GCF_016749335.1;protein_567,GCF_030062605.1;protein_410,GCF_003636855.2;protein_1306,GCF_007836855.1;protein_687,,,,,
GCF_006337745.1;protein_954,GCF_016749335.1;protein_566,GCF_030062605.1;protein_409,GCF_003636855.2;protein_1307,GCF_007836855.1;protein_686,,,,,
GCF_006337745.1;protein_955,GCF_016749335.1;protein_565,GCF_030062605.1;protein_408,GCF_003636855.2;protein_1308,GCF_007836855.1;protein_685,,,,,
GCF_006337745.1;protein_956,GCF_016749335.1;protein_564,GCF_030062605.1;protein_407,GCF_003636855.2;protein_1309,GCF_007836855.1;protein_684,,,,,
GCF_006337745.1;protein_957,GCF_016749335.1;protein_563,GCF_030062605.1;protein_406,GCF_003636855.2;protein_1310,GCF_007836855.1;protein_683,,,,,
GCF_006337745.1;protein_958,GCF_016749335.1;protein_562,GCF_030062605.1;protein_405,GCF_003636855.2;protein_1311,GCF_007836855.1;protein_682,,,,,
GCF_006337745.1;protein_959,GCF_016749335.1;protein_561,GCF_030062605.1;protein_404,GCF_003636855.2;protein_1312,GCF_007836855.1;protein_681,,,,,
GCF_006337745.1;protein_96,GCF_016749335.1;protein_1352,GCF_030062605.1;protein_1411,GCF_003636855.2;protein_419,GCF_007836855.1;protein_99,,,,,
GCF_006337745.1;protein_960,GCF_016749335.1;protein_560,GCF_030062605.1;protein_403,GCF_003636855.2;protein_1313,GCF_007836855.1;protein_680,,,,,
GCF_006337745.1;protein_961,GCF_016749335.1;protein_559,GCF_030062605.1;protein_402,GCF_003636855.2;protein_1314,GCF_007836855.1;protein_679,,,,,
GCF_006337745.1;protein_962,GCF_016749335.1;protein_558,GCF_030062605.1;protein_401,GCF_003636855.2;protein_1315,GCF_007836855.1;protein_678,,,,,
GCF_006337745.1;protein_963,GCF_016749335.1;protein_557,GCF_030062605.1;protein_400,GCF_003636855.2;protein_1316,GCF_007836855.1;protein_677,,,,,
GCF_006337745.1;protein_964,GCF_016749335.1;protein_556,GCF_030062605.1;protein_399,GCF_003636855.2;protein_1317,GCF_007836855.1;protein_676,,,,,
GCF_006337745.1;protein_965,GCF_016749335.1;protein_555,GCF_030062605.1;protein_398,GCF_003636855.2;protein_1318,GCF_007836855.1;protein_675,,,,,
GCF_006337745.1;protein_966,GCF_016749335.1;protein_554,GCF_030062605.1;protein_397,GCF_003636855.2;protein_1319,GCF_007836855.1;protein_674,,,,,
GCF_006337745.1;protein_967,GCF_016749335.1;protein_553,GCF_030062605.1;protein_396,GCF_003636855.2;protein_1320,GCF_007836855.1;protein_673,,,,,
GCF_006337745.1;protein_968,GCF_016749335.1;protein_552,GCF_030062605.1;protein_395,GCF_003636855.2;protein_1321,GCF_007836855.1;protein_672,,,,,
GCF_006337745.1;protein_969,GCF_016749335.1;protein_551,GCF_030062605.1;protein_394,GCF_003636855.2;protein_1322,GCF_007836855.1;protein_671,,,,,
GCF_006337745.1;protein_97,GCF_016749335.1;protein_1353,GCF_030062605.1;protein_1410,GCF_003636855.2;protein_420,GCF_007836855.1;protein_100,,,,,
GCF_006337745.1;protein_970,,GCF_030062605.1;protein_393,,,,,,,
GCF_006337745.1;protein_971,GCF_016749335.1;protein_548,GCF_030062605.1;protein_392,,GCF_007836855.1;protein_668,,,,,
GCF_006337745.1;protein_972,GCF_016749335.1;protein_539,GCF_030062605.1;protein_777,,GCF_007836855.1;protein_624,,,,,
GCF_006337745.1;protein_973,GCF_016749335.1;protein_538,GCF_030062605.1;protein_778,,GCF_007836855.1;protein_625,,,,,
GCF_006337745.1;protein_974,GCF_016749335.1;protein_537,GCF_030062605.1;protein_779,,GCF_007836855.1;protein_626,,,,,
GCF_006337745.1;protein_975,GCF_016749335.1;protein_536,GCF_030062605.1;protein_780,,GCF_007836855.1;protein_627,,,,,
GCF_006337745.1;protein_976,GCF_016749335.1;protein_535,GCF_030062605.1;protein_781,,GCF_007836855.1;protein_628,,,,,
GCF_006337745.1;protein_977,GCF_016749335.1;protein_534,GCF_030062605.1;protein_782,,GCF_007836855.1;protein_629,,,,,
GCF_006337745.1;protein_978,GCF_016749335.1;protein_533,GCF_030062605.1;protein_783,,GCF_007836855.1;protein_630,,,,,
GCF_006337745.1;protein_979,GCF_016749335.1;protein_532,GCF_030062605.1;protein_784,,GCF_007836855.1;protein_631,,,,,
GCF_006337745.1;protein_98,GCF_016749335.1;protein_1354,GCF_030062605.1;protein_1409,GCF_003636855.2;protein_421,GCF_007836855.1;protein_101,,,,,
GCF_006337745.1;protein_980,GCF_016749335.1;protein_531,GCF_030062605.1;protein_785,,GCF_007836855.1;protein_632,,,,,
GCF_006337745.1;protein_981,GCF_016749335.1;protein_530,GCF_030062605.1;protein_786,,GCF_007836855.1;protein_633,,,,,
GCF_006337745.1;protein_982,GCF_016749335.1;protein_529,GCF_030062605.1;protein_787,,GCF_007836855.1;protein_634,,,,,
GCF_006337745.1;protein_983,GCF_016749335.1;protein_528,GCF_030062605.1;protein_788,,GCF_007836855.1;protein_635,,,,,
GCF_006337745.1;protein_984,GCF_016749335.1;protein_527,GCF_030062605.1;protein_789,,GCF_007836855.1;protein_636,,,,,
GCF_006337745.1;protein_985,GCF_016749335.1;protein_526,GCF_030062605.1;protein_790,,GCF_007836855.1;protein_637,,,,,
GCF_006337745.1;protein_986,GCF_016749335.1;protein_525,GCF_030062605.1;protein_791,,GCF_007836855.1;protein_638,,,,,
GCF_006337745.1;protein_987,GCF_016749335.1;protein_524,GCF_030062605.1;protein_792,,GCF_007836855.1;protein_639,,,,,
GCF_006337745.1;protein_988,GCF_016749335.1;protein_523,GCF_030062605.1;protein_793,,GCF_007836855.1;protein_640,,,,,
GCF_006337745.1;protein_989,GCF_016749335.1;protein_522,GCF_030062605.1;protein_794,,GCF_007836855.1;protein_641,,,,,
GCF_006337745.1;protein_99,GCF_016749335.1;protein_1355,GCF_030062605.1;protein_1408,GCF_003636855.2;protein_422,GCF_007836855.1;protein_102,,,,,
GCF_006337745.1;protein_990,GCF_016749335.1;protein_521,GCF_030062605.1;protein_795,,GCF_007836855.1;protein_642,,,,,
GCF_006337745.1;protein_991,GCF_016749335.1;protein_520,GCF_030062605.1;protein_796,,GCF_007836855.1;protein_643,,,,,
GCF_006337745.1;protein_992,GCF_016749335.1;protein_519,GCF_030062605.1;protein_797,,GCF_007836855.1;protein_644,,,,,
GCF_006337745.1;protein_994,GCF_016749335.1;protein_517,GCF_030062605.1;protein_799,,GCF_007836855.1;protein_646,,,,,
GCF_006337745.1;protein_995,GCF_016749335.1;protein_516,GCF_030062605.1;protein_800,,GCF_007836855.1;protein_647,,,,,
GCF_006337745.1;protein_996,GCF_016749335.1;protein_515,GCF_030062605.1;protein_801,,GCF_007836855.1;protein_648,,,,,
GCF_006337745.1;protein_997,GCF_016749335.1;protein_514,GCF_030062605.1;protein_802,,GCF_007836855.1;protein_649,,,,,
GCF_006337745.1;protein_998,GCF_016749335.1;protein_513,GCF_030062605.1;protein_803,,GCF_007836855.1;protein_650,,,,,
GCF_006337745.1;protein_6,,,,,,,,,
GCF_006337745.1;protein_8,,,,,,,,,
GCF_006337745.1;protein_25,,,,,,,,,
GCF_006337745.1;protein_26,,,,,,,,,
GCF_006337745.1;protein_54,,,,,,,,,
GCF_006337745.1;protein_72,,,,,,,,,
GCF_006337745.1;protein_89,,,,,,,,,
GCF_006337745.1;protein_93,,,,,,,,,
GCF_006337745.1;protein_94,,,,,,,,,
GCF_006337745.1;protein_95,,,,,,,,,
GCF_006337745.1;protein_100,,,,,,,,,
GCF_006337745.1;protein_101,,,,,,,,,
GCF_006337745.1;protein_110,,,,,,,,,
GCF_006337745.1;protein_115,,,,,,,,,
GCF_006337745.1;protein_116,,,,,,,,,
GCF_006337745.1;protein_119,,,,,,,,,
GCF_006337745.1;protein_122,,,,,,,,,
GCF_006337745.1;protein_123,,,,,,,,,
GCF_006337745.1;protein_124,,,,,,,,,
GCF_006337745.1;protein_125,,,,,,,,,
GCF_006337745.1;protein_140,,,,,,,,,
GCF_006337745.1;protein_141,,,,,,,,,
GCF_006337745.1;protein_142,,,,,,,,,
GCF_006337745.1;protein_154,,,,,,,,,
GCF_006337745.1;protein_156,,,,,,,,,
GCF_006337745.1;protein_157,,,,,,,,,
GCF_006337745.1;protein_158,,,,,,,,,
GCF_006337745.1;protein_183,,,,,,,,,
GCF_006337745.1;protein_242,,,,,,,,,
GCF_006337745.1;protein_243,,,,,,,,,
GCF_006337745.1;protein_244,,,,,,,,,
GCF_006337745.1;protein_245,,,,,,,,,
GCF_006337745.1;protein_246,,,,,,,,,
GCF_006337745.1;protein_247,,,,,,,,,
GCF_006337745.1;protein_248,,,,,,,,,
GCF_006337745.1;protein_319,,,,,,,,,
GCF_006337745.1;protein_340,,,,,,,,,
GCF_006337745.1;protein_351,,,,,,,,,
GCF_006337745.1;protein_369,,,,,,,,,
GCF_006337745.1;protein_370,,,,,,,,,
GCF_006337745.1;protein_413,,,,,,,,,
GCF_006337745.1;protein_433,,,,,,,,,
GCF_006337745.1;protein_434,,,,,,,,,
GCF_006337745.1;protein_435,,,,,,,,,
GCF_006337745.1;protein_436,,,,,,,,,
GCF_006337745.1;protein_451,,,,,,,,,
GCF_006337745.1;protein_487,,,,,,,,,
GCF_006337745.1;protein_520,,,,,,,,,
GCF_006337745.1;protein_521,,,,,,,,,
GCF_006337745.1;protein_522,,,,,,,,,
GCF_006337745.1;protein_529,,,,,,,,,
GCF_006337745.1;protein_530,,,,,,,,,
GCF_006337745.1;protein_531,,,,,,,,,
GCF_006337745.1;protein_532,,,,,,,,,
GCF_006337745.1;protein_549,,,,,,,,,
GCF_006337745.1;protein_550,,,,,,,,,
GCF_006337745.1;protein_551,,,,,,,,,
GCF_006337745.1;protein_552,,,,,,,,,
GCF_006337745.1;protein_553,,,,,,,,,
GCF_006337745.1;protein_556,,,,,,,,,
GCF_006337745.1;protein_557,,,,,,,,,
GCF_006337745.1;protein_558,,,,,,,,,
GCF_006337745.1;protein_559,,,,,,,,,
GCF_006337745.1;protein_592,,,,,,,,,
GCF_006337745.1;protein_601,,,,,,,,,
GCF_006337745.1;protein_621,,,,,,,,,
GCF_006337745.1;protein_631,,,,,,,,,
GCF_006337745.1;protein_650,,,,,,,,,
GCF_006337745.1;protein_651,,,,,,,,,
GCF_006337745.1;protein_679,,,,,,,,,
GCF_006337745.1;protein_723,,,,,,,,,
GCF_006337745.1;protein_737,,,,,,,,,
GCF_006337745.1;protein_758,,,,,,,,,
GCF_006337745.1;protein_759,,,,,,,,,
GCF_006337745.1;protein_781,,,,,,,,,
GCF_006337745.1;protein_793,,,,,,,,,
GCF_006337745.1;protein_794,,,,,,,,,
GCF_006337745.1;protein_804,,,,,,,,,
GCF_006337745.1;protein_844,,,,,,,,,
GCF_006337745.1;protein_847,,,,,,,,,
GCF_006337745.1;protein_904,,,,,,,,,
GCF_006337745.1;protein_905,,,,,,,,,
GCF_006337745.1;protein_906,,,,,,,,,
GCF_006337745.1;protein_917,,,,,,,,,
GCF_006337745.1;protein_924,,,,,,,,,
GCF_006337745.1;protein_925,,,,,,,,,
GCF_006337745.1;protein_926,,,,,,,,,
GCF_006337745.1;protein_993,,,,,,,,,
GCF_006337745.1;protein_999,,,,,,,,,
GCF_006337745.1;protein_1009,,,,,,,,,
GCF_006337745.1;protein_1024,,,,,,,,,
GCF_006337745.1;protein_1025,,,,,,,,,
GCF_006337745.1;protein_1033,,,,,,,,,
GCF_006337745.1;protein_1060,,,,,,,,,
GCF_006337745.1;protein_1061,,,,,,,,,
GCF_006337745.1;protein_1070,,,,,,,,,
GCF_006337745.1;protein_1071,,,,,,,,,
GCF_006337745.1;protein_1072,,,,,,,,,
GCF_006337745.1;protein_1073,,,,,,,,,
GCF_006337745.1;protein_1074,,,,,,,,,
GCF_006337745.1;protein_1075,,,,,,,,,
GCF_006337745.1;protein_1076,,,,,,,,,
GCF_006337745.1;protein_1077,,,,,,,,,
GCF_006337745.1;protein_1078,,,,,,,,,
GCF_006337745.1;protein_1079,,,,,,,,,
GCF_006337745.1;protein_1080,,,,,,,,,
GCF_006337745.1;protein_1081,,,,,,,,,
GCF_006337745.1;protein_1082,,,,,,,,,
GCF_006337745.1;protein_1083,,,,,,,,,
GCF_006337745.1;protein_1084,,,,,,,,,
GCF_006337745.1;protein_1085,,,,,,,,,
GCF_006337745.1;protein_1086,,,,,,,,,
GCF_006337745.1;protein_1089,,,,,,,,,
GCF_006337745.1;protein_1162,,,,,,,,,
GCF_006337745.1;protein_1163,,,,,,,,,
GCF_006337745.1;protein_1164,,,,,,,,,
GCF_006337745.1;protein_1165,,,,,,,,,
GCF_006337745.1;protein_1166,,,,,,,,,
GCF_006337745.1;protein_1168,,,,,,,,,
GCF_006337745.1;protein_1169,,,,,,,,,
GCF_006337745.1;protein_1170,,,,,,,,,
GCF_006337745.1;protein_1191,,,,,,,,,
GCF_006337745.1;protein_1294,,,,,,,,,
GCF_006337745.1;protein_1297,,,,,,,,,
GCF_006337745.1;protein_1339,,,,,,,,,
GCF_006337745.1;protein_1369,,,,,,,,,
GCF_006337745.1;protein_1389,,,,,,,,,
GCF_006337745.1;protein_1436,,,,,,,,,
GCF_006337745.1;protein_1437,,,,,,,,,
GCF_006337745.1;protein_1441,,,,,,,,,
GCF_006337745.1;protein_1466,,,,,,,,,
GCF_006337745.1;protein_1493,,,,,,,,,
GCF_006337745.1;protein_1494,,,,,,,,,
GCF_006337745.1;protein_1502,,,,,,,,,
GCF_006337745.1;protein_1518,,,,,,,,,
GCF_006337745.1;protein_1519,,,,,,,,,
GCF_006337745.1;protein_1545,,,,,,,,,
GCF_006337745.1;protein_1546,,,,,,,,,
GCF_006337745.1;protein_1547,,,,,,,,,
GCF_016749335.1;protein_25,,,,,,,,,
GCF_016749335.1;protein_26,,,,,,,,,
GCF_016749335.1;protein_27,,,,,,,,,
GCF_016749335.1;protein_44,,,,,,,,,
GCF_016749335.1;protein_45,,,,,,,,,
GCF_016749335.1;protein_50,,,,,,,,,
GCF_016749335.1;protein_51,,,,,,,,,
GCF_016749335.1;protein_57,,,,,,,,,
GCF_016749335.1;protein_58,,,,,,,,,
GCF_016749335.1;protein_167,,,,,,,,,
GCF_016749335.1;protein_171,,,,,,,,,
GCF_016749335.1;protein_172,,,,,,,,,
GCF_016749335.1;protein_173,,,,,,,,,
GCF_016749335.1;protein_197,,,,,,,,,
GCF_016749335.1;protein_202,,,,,,,,,
GCF_016749335.1;protein_211,,,,,,,,,
GCF_016749335.1;protein_288,,,,,,,,,
GCF_016749335.1;protein_297,,,,,,,,,
GCF_016749335.1;protein_328,,,,,,,,,
GCF_016749335.1;protein_425,,,,,,,,,
GCF_016749335.1;protein_427,,,,,,,,,
GCF_016749335.1;protein_437,,,,,,,,,
GCF_016749335.1;protein_445,,,,,,,,,
GCF_016749335.1;protein_446,,,,,,,,,
GCF_016749335.1;protein_447,,,,,,,,,
GCF_016749335.1;protein_453,,,,,,,,,
GCF_016749335.1;protein_476,,,,,,,,,
GCF_016749335.1;protein_481,,,,,,,,,
GCF_016749335.1;protein_496,,,,,,,,,
GCF_016749335.1;protein_497,,,,,,,,,
GCF_016749335.1;protein_499,,,,,,,,,
GCF_016749335.1;protein_500,,,,,,,,,
GCF_016749335.1;protein_507,,,,,,,,,
GCF_016749335.1;protein_518,,,,,,,,,
GCF_016749335.1;protein_545,,,,,,,,,
GCF_016749335.1;protein_549,,,,,,,,,
GCF_016749335.1;protein_641,,,,,,,,,
GCF_016749335.1;protein_642,,,,,,,,,
GCF_016749335.1;protein_643,,,,,,,,,
GCF_016749335.1;protein_646,,,,,,,,,
GCF_016749335.1;protein_676,,,,,,,,,
GCF_016749335.1;protein_743,,,,,,,,,
GCF_016749335.1;protein_770,,,,,,,,,
GCF_016749335.1;protein_779,,,,,,,,,
GCF_016749335.1;protein_787,,,,,,,,,
GCF_016749335.1;protein_788,,,,,,,,,
GCF_016749335.1;protein_845,,,,,,,,,
GCF_016749335.1;protein_849,,,,,,,,,
GCF_016749335.1;protein_887,,,,,,,,,
GCF_016749335.1;protein_888,,,,,,,,,
GCF_016749335.1;protein_893,,,,,,,,,
GCF_016749335.1;protein_894,,,,,,,,,
GCF_016749335.1;protein_895,,,,,,,,,
GCF_016749335.1;protein_896,,,,,,,,,
GCF_016749335.1;protein_934,,,,,,,,,
GCF_016749335.1;protein_974,,,,,,,,,
GCF_016749335.1;protein_975,,,,,,,,,
GCF_016749335.1;protein_977,,,,,,,,,
GCF_016749335.1;protein_987,,,,,,,,,
GCF_016749335.1;protein_1057,,,,,,,,,
GCF_016749335.1;protein_1061,,,,,,,,,
GCF_016749335.1;protein_1131,,,,,,,,,
GCF_016749335.1;protein_1132,,,,,,,,,
GCF_016749335.1;protein_1133,,,,,,,,,
GCF_016749335.1;protein_1134,,,,,,,,,
GCF_016749335.1;protein_1138,,,,,,,,,
GCF_016749335.1;protein_1186,,,,,,,,,
GCF_016749335.1;protein_1270,,,,,,,,,
GCF_016749335.1;protein_1293,,,,,,,,,
GCF_016749335.1;protein_1294,,,,,,,,,
GCF_016749335.1;protein_1302,,,,,,,,,
GCF_016749335.1;protein_1314,,,,,,,,,
GCF_016749335.1;protein_1328,,,,,,,,,
GCF_016749335.1;protein_1332,,,,,,,,,
GCF_016749335.1;protein_1335,,,,,,,,,
GCF_016749335.1;protein_1351,,,,,,,,,
GCF_016749335.1;protein_1356,,,,,,,,,
GCF_016749335.1;protein_1357,,,,,,,,,
GCF_016749335.1;protein_1358,,,,,,,,,
GCF_016749335.1;protein_1362,,,,,,,,,
GCF_016749335.1;protein_1363,,,,,,,,,
GCF_016749335.1;protein_1379,,,,,,,,,
GCF_016749335.1;protein_1397,,,,,,,,,
GCF_016749335.1;protein_1398,,,,,,,,,
GCF_016749335.1;protein_1399,,,,,,,,,
GCF_016749335.1;protein_1400,,,,,,,,,
GCF_016749335.1;protein_1446,,,,,,,,,
GCF_016749335.1;protein_1447,,,,,,,,,
GCF_016749335.1;protein_1461,,,,,,,,,
GCF_016749335.1;protein_1462,,,,,,,,,
GCF_016749335.1;protein_1463,,,,,,,,,
GCF_016749335.1;protein_1469,,,,,,,,,
GCF_016749335.1;protein_1477,,,,,,,,,
GCF_016749335.1;protein_1502,,,,,,,,,
GCF_016749335.1;protein_1509,,,,,,,,,
GCF_016749335.1;protein_1510,,,,,,,,,
GCF_016749335.1;protein_1533,,,,,,,,,
GCF_030062605.1;protein_0,,,,,,,,,
GCF_030062605.1;protein_15,,,,,,,,,
GCF_030062605.1;protein_33,,,,,,,,,
GCF_030062605.1;protein_75,,,,,,,,,
GCF_030062605.1;protein_81,,,,,,,,,
GCF_030062605.1;protein_84,,,,,,,,,
GCF_030062605.1;protein_95,,,,,,,,,
GCF_030062605.1;protein_133,,,,,,,,,
GCF_030062605.1;protein_134,,,,,,,,,
GCF_030062605.1;protein_141,,,,,,,,,
GCF_030062605.1;protein_142,,,,,,,,,
GCF_030062605.1;protein_168,,,,,,,,,
GCF_030062605.1;protein_169,,,,,,,,,
GCF_030062605.1;protein_216,,,,,,,,,
GCF_030062605.1;protein_221,,,,,,,,,
GCF_030062605.1;protein_228,,,,,,,,,
GCF_030062605.1;protein_229,,,,,,,,,
GCF_030062605.1;protein_230,,,,,,,,,
GCF_030062605.1;protein_231,,,,,,,,,
GCF_030062605.1;protein_232,,,,,,,,,
GCF_030062605.1;protein_245,,,,,,,,,
GCF_030062605.1;protein_264,,,,,,,,,
GCF_030062605.1;protein_357,,,,,,,,,
GCF_030062605.1;protein_374,,,,,,,,,
GCF_030062605.1;protein_377,,,,,,,,,
GCF_030062605.1;protein_383,,,,,,,,,
GCF_030062605.1;protein_384,,,,,,,,,
GCF_030062605.1;protein_385,,,,,,,,,
GCF_030062605.1;protein_387,,,,,,,,,
GCF_030062605.1;protein_389,,,,,,,,,
GCF_030062605.1;protein_454,,,,,,,,,
GCF_030062605.1;protein_494,,,,,,,,,
GCF_030062605.1;protein_513,,,,,,,,,
GCF_030062605.1;protein_516,,,,,,,,,
GCF_030062605.1;protein_558,,,,,,,,,
GCF_030062605.1;protein_588,,,,,,,,,
GCF_030062605.1;protein_599,,,,,,,,,
GCF_030062605.1;protein_600,,,,,,,,,
GCF_030062605.1;protein_689,,,,,,,,,
GCF_030062605.1;protein_708,,,,,,,,,
GCF_030062605.1;protein_751,,,,,,,,,
GCF_030062605.1;protein_752,,,,,,,,,
GCF_030062605.1;protein_755,,,,,,,,,
GCF_030062605.1;protein_756,,,,,,,,,
GCF_030062605.1;protein_798,,,,,,,,,
GCF_030062605.1;protein_809,,,,,,,,,
GCF_030062605.1;protein_813,,,,,,,,,
GCF_030062605.1;protein_814,,,,,,,,,
