GCF_000685705.1,GCF_020735805.1,GCF_021184145.1,GCF_017821655.1,GCF_016757555.1,GCF_006337485.1,GCF_006337745.1,GCF_030323385.1,GCF_002952455.1,GCF_002952675.1
GCF_000685705.1;protein_764,GCF_020735805.1;protein_1034,GCF_021184145.1;protein_1410,GCF_017821655.1;protein_456,GCF_016757555.1;protein_858,GCF_006337485.1;protein_964,GCF_006337745.1;protein_1019,GCF_030323385.1;protein_617,GCF_002952455.1;protein_614,GCF_002952675.1;protein_616
GCF_000685705.1;protein_765,GCF_020735805.1;protein_1035,GCF_021184145.1;protein_1411,GCF_017821655.1;protein_457,GCF_016757555.1;protein_857,GCF_006337485.1;protein_963,GCF_006337745.1;protein_1018,GCF_030323385.1;protein_618,GCF_002952455.1;protein_615,GCF_002952675.1;protein_617
GCF_000685705.1;protein_766,GCF_020735805.1;protein_1036,GCF_021184145.1;protein_1412,GCF_017821655.1;protein_458,GCF_016757555.1;protein_856,GCF_006337485.1;protein_962,GCF_006337745.1;protein_1017,GCF_030323385.1;protein_619,GCF_002952455.1;protein_616,GCF_002952675.1;protein_618
GCF_000685705.1;protein_769,GCF_020735805.1;protein_1039,GCF_021184145.1;protein_1415,GCF_017821655.1;protein_461,GCF_016757555.1;protein_853,GCF_006337485.1;protein_959,GCF_006337745.1;protein_1014,GCF_030323385.1;protein_622,GCF_002952455.1;protein_619,GCF_002952675.1;protein_621
GCF_000685705.1;protein_770,GCF_020735805.1;protein_1040,GCF_021184145.1;protein_1416,GCF_017821655.1;protein_462,GCF_016757555.1;protein_852,GCF_006337485.1;protein_958,GCF_006337745.1;protein_1013,GCF_030323385.1;protein_623,GCF_002952455.1;protein_620,GCF_002952675.1;protein_622
GCF_000685705.1;protein_771,GCF_020735805.1;protein_1041,GCF_021184145.1;protein_1417,GCF_017821655.1;protein_463,GCF_016757555.1;protein_851,GCF_006337485.1;protein_957,GCF_006337745.1;protein_1012,GCF_030323385.1;protein_624,GCF_002952455.1;protein_621,GCF_002952675.1;protein_623
GCF_000685705.1;protein_772,GCF_020735805.1;protein_1042,GCF_021184145.1;protein_1418,GCF_017821655.1;protein_464,GCF_016757555.1;protein_850,GCF_006337485.1;protein_956,GCF_006337745.1;protein_1011,GCF_030323385.1;protein_625,GCF_002952455.1;protein_622,GCF_002952675.1;protein_624
GCF_000685705.1;protein_773,GCF_020735805.1;protein_1043,GCF_021184145.1;protein_1419,GCF_017821655.1;protein_465,GCF_016757555.1;protein_849,GCF_006337485.1;protein_955,GCF_006337745.1;protein_1010,GCF_030323385.1;protein_626,GCF_002952455.1;protein_623,GCF_002952675.1;protein_625
GCF_000685705.1;protein_775,GCF_020735805.1;protein_1045,GCF_021184145.1;protein_1421,GCF_017821655.1;protein_468,GCF_016757555.1;protein_847,GCF_006337485.1;protein_953,GCF_006337745.1;protein_1008,GCF_030323385.1;protein_658,GCF_002952455.1;protein_654,GCF_002952675.1;protein_656
GCF_000685705.1;protein_777,GCF_020735805.1;protein_1047,GCF_021184145.1;protein_1423,GCF_017821655.1;protein_470,GCF_016757555.1;protein_845,GCF_006337485.1;protein_951,GCF_006337745.1;protein_1006,GCF_030323385.1;protein_660,GCF_002952455.1;protein_656,GCF_002952675.1;protein_658
GCF_000685705.1;protein_778,GCF_020735805.1;protein_1048,GCF_021184145.1;protein_1424,GCF_017821655.1;protein_471,GCF_016757555.1;protein_844,GCF_006337485.1;protein_950,GCF_006337745.1;protein_1005,GCF_030323385.1;protein_661,GCF_002952455.1;protein_657,GCF_002952675.1;protein_659
GCF_000685705.1;protein_779,GCF_020735805.1;protein_1049,GCF_021184145.1;protein_1425,GCF_017821655.1;protein_472,GCF_016757555.1;protein_843,GCF_006337485.1;protein_949,GCF_006337745.1;protein_1004,GCF_030323385.1;protein_662,GCF_002952455.1;protein_658,GCF_002952675.1;protein_660
GCF_000685705.1;protein_780,GCF_020735805.1;protein_1050,GCF_021184145.1;protein_1426,GCF_017821655.1;protein_473,GCF_016757555.1;protein_842,GCF_006337485.1;protein_948,GCF_006337745.1;protein_1003,GCF_030323385.1;protein_663,GCF_002952455.1;protein_659,GCF_002952675.1;protein_661
GCF_000685705.1;protein_781,GCF_020735805.1;protein_1051,GCF_021184145.1;protein_1427,GCF_017821655.1;protein_474,GCF_016757555.1;protein_841,GCF_006337485.1;protein_947,GCF_006337745.1;protein_1002,GCF_030323385.1;protein_664,GCF_002952455.1;protein_660,GCF_002952675.1;protein_662
GCF_000685705.1;protein_782,GCF_020735805.1;protein_1052,GCF_021184145.1;protein_1428,GCF_017821655.1;protein_475,GCF_016757555.1;protein_840,GCF_006337485.1;protein_946,GCF_006337745.1;protein_1001,GCF_030323385.1;protein_657,GCF_002952455.1;protein_653,GCF_002952675.1;protein_655
GCF_000685705.1;protein_783,GCF_020735805.1;protein_1053,GCF_021184145.1;protein_1430,GCF_017821655.1;protein_476,GCF_016757555.1;protein_838,GCF_006337485.1;protein_945,GCF_006337745.1;protein_1000,GCF_030323385.1;protein_656,GCF_002952455.1;protein_652,GCF_002952675.1;protein_654
GCF_000685705.1;protein_784,GCF_020735805.1;protein_1055,GCF_021184145.1;protein_1433,GCF_017821655.1;protein_479,GCF_016757555.1;protein_836,GCF_006337485.1;protein_943,GCF_006337745.1;protein_998,GCF_030323385.1;protein_654,GCF_002952455.1;protein_650,GCF_002952675.1;protein_652
GCF_000685705.1;protein_785,GCF_020735805.1;protein_1056,GCF_021184145.1;protein_1434,GCF_017821655.1;protein_480,GCF_016757555.1;protein_835,GCF_006337485.1;protein_942,GCF_006337745.1;protein_997,GCF_030323385.1;protein_653,GCF_002952455.1;protein_649,GCF_002952675.1;protein_651
GCF_000685705.1;protein_786,GCF_020735805.1;protein_1057,GCF_021184145.1;protein_1435,GCF_017821655.1;protein_481,GCF_016757555.1;protein_834,GCF_006337485.1;protein_940,GCF_006337745.1;protein_996,GCF_030323385.1;protein_651,GCF_002952455.1;protein_648,GCF_002952675.1;protein_650
GCF_000685705.1;protein_787,GCF_020735805.1;protein_1058,GCF_021184145.1;protein_1436,GCF_017821655.1;protein_482,GCF_016757555.1;protein_833,GCF_006337485.1;protein_939,GCF_006337745.1;protein_995,GCF_030323385.1;protein_650,GCF_002952455.1;protein_647,GCF_002952675.1;protein_649
GCF_000685705.1;protein_788,GCF_020735805.1;protein_1059,GCF_021184145.1;protein_1437,GCF_017821655.1;protein_483,GCF_016757555.1;protein_832,GCF_006337485.1;protein_938,GCF_006337745.1;protein_994,GCF_030323385.1;protein_649,GCF_002952455.1;protein_646,GCF_002952675.1;protein_648
GCF_000685705.1;protein_79,GCF_020735805.1;protein_370,GCF_021184145.1;protein_744,GCF_017821655.1;protein_1460,GCF_016757555.1;protein_1327,GCF_006337485.1;protein_124,GCF_006337745.1;protein_121,GCF_030323385.1;protein_1498,GCF_002952455.1;protein_1426,GCF_002952675.1;protein_1431
GCF_000685705.1;protein_790,GCF_020735805.1;protein_1061,GCF_021184145.1;protein_1439,GCF_017821655.1;protein_485,GCF_016757555.1;protein_830,GCF_006337485.1;protein_935,GCF_006337745.1;protein_992,GCF_030323385.1;protein_647,GCF_002952455.1;protein_644,GCF_002952675.1;protein_646
GCF_000685705.1;protein_791,GCF_020735805.1;protein_1062,GCF_021184145.1;protein_1440,GCF_017821655.1;protein_486,GCF_016757555.1;protein_829,GCF_006337485.1;protein_934,GCF_006337745.1;protein_991,GCF_030323385.1;protein_646,GCF_002952455.1;protein_643,GCF_002952675.1;protein_645
GCF_000685705.1;protein_792,GCF_020735805.1;protein_1063,GCF_021184145.1;protein_1441,GCF_017821655.1;protein_487,GCF_016757555.1;protein_828,GCF_006337485.1;protein_933,GCF_006337745.1;protein_990,GCF_030323385.1;protein_645,GCF_002952455.1;protein_642,GCF_002952675.1;protein_644
GCF_000685705.1;protein_793,GCF_020735805.1;protein_1064,GCF_021184145.1;protein_1442,GCF_017821655.1;protein_488,GCF_016757555.1;protein_827,GCF_006337485.1;protein_932,GCF_006337745.1;protein_989,GCF_030323385.1;protein_644,GCF_002952455.1;protein_641,GCF_002952675.1;protein_643
GCF_000685705.1;protein_794,GCF_020735805.1;protein_1065,GCF_021184145.1;protein_1443,GCF_017821655.1;protein_489,GCF_016757555.1;protein_826,GCF_006337485.1;protein_931,GCF_006337745.1;protein_988,GCF_030323385.1;protein_643,GCF_002952455.1;protein_640,GCF_002952675.1;protein_642
GCF_000685705.1;protein_795,GCF_020735805.1;protein_1066,GCF_021184145.1;protein_1444,GCF_017821655.1;protein_490,GCF_016757555.1;protein_825,GCF_006337485.1;protein_930,GCF_006337745.1;protein_987,GCF_030323385.1;protein_642,GCF_002952455.1;protein_639,GCF_002952675.1;protein_641
GCF_000685705.1;protein_798,GCF_020735805.1;protein_1069,GCF_021184145.1;protein_1445,GCF_017821655.1;protein_491,GCF_016757555.1;protein_823,GCF_006337485.1;protein_929,GCF_006337745.1;protein_986,GCF_030323385.1;protein_641,GCF_002952455.1;protein_638,GCF_002952675.1;protein_640
GCF_000685705.1;protein_799,GCF_020735805.1;protein_1071,GCF_021184145.1;protein_1447,GCF_017821655.1;protein_493,GCF_016757555.1;protein_822,GCF_006337485.1;protein_927,GCF_006337745.1;protein_984,GCF_030323385.1;protein_639,GCF_002952455.1;protein_636,GCF_002952675.1;protein_638
GCF_000685705.1;protein_8,GCF_020735805.1;protein_579,GCF_021184145.1;protein_956,GCF_017821655.1;protein_8,GCF_016757555.1;protein_8,GCF_006337485.1;protein_1486,GCF_006337745.1;protein_1483,GCF_030323385.1;protein_157,GCF_002952455.1;protein_1472,GCF_002952675.1;protein_1477
GCF_000685705.1;protein_80,GCF_020735805.1;protein_371,GCF_021184145.1;protein_745,GCF_017821655.1;protein_1459,GCF_016757555.1;protein_1328,GCF_006337485.1;protein_123,GCF_006337745.1;protein_120,GCF_030323385.1;protein_1499,GCF_002952455.1;protein_1427,GCF_002952675.1;protein_1432
GCF_000685705.1;protein_800,GCF_020735805.1;protein_1072,GCF_021184145.1;protein_1448,GCF_017821655.1;protein_494,GCF_016757555.1;protein_821,GCF_006337485.1;protein_926,GCF_006337745.1;protein_983,GCF_030323385.1;protein_638,GCF_002952455.1;protein_635,GCF_002952675.1;protein_637
GCF_000685705.1;protein_801,GCF_020735805.1;protein_1073,GCF_021184145.1;protein_1449,GCF_017821655.1;protein_495,GCF_016757555.1;protein_820,GCF_006337485.1;protein_925,GCF_006337745.1;protein_982,GCF_030323385.1;protein_637,GCF_002952455.1;protein_634,GCF_002952675.1;protein_636
GCF_000685705.1;protein_802,GCF_020735805.1;protein_1074,GCF_021184145.1;protein_1450,GCF_017821655.1;protein_496,GCF_016757555.1;protein_819,GCF_006337485.1;protein_924,GCF_006337745.1;protein_981,GCF_030323385.1;protein_636,GCF_002952455.1;protein_633,GCF_002952675.1;protein_635
GCF_000685705.1;protein_803,GCF_020735805.1;protein_1075,GCF_021184145.1;protein_1451,GCF_017821655.1;protein_497,GCF_016757555.1;protein_818,GCF_006337485.1;protein_923,GCF_006337745.1;protein_980,GCF_030323385.1;protein_635,GCF_002952455.1;protein_632,GCF_002952675.1;protein_634
GCF_000685705.1;protein_804,GCF_020735805.1;protein_1076,GCF_021184145.1;protein_1452,GCF_017821655.1;protein_498,GCF_016757555.1;protein_817,GCF_006337485.1;protein_922,GCF_006337745.1;protein_979,GCF_030323385.1;protein_634,GCF_002952455.1;protein_631,GCF_002952675.1;protein_633
GCF_000685705.1;protein_805,GCF_020735805.1;protein_1077,GCF_021184145.1;protein_1453,GCF_017821655.1;protein_499,GCF_016757555.1;protein_816,GCF_006337485.1;protein_921,GCF_006337745.1;protein_978,GCF_030323385.1;protein_633,GCF_002952455.1;protein_630,GCF_002952675.1;protein_632
GCF_000685705.1;protein_806,GCF_020735805.1;protein_1078,GCF_021184145.1;protein_1454,GCF_017821655.1;protein_500,GCF_016757555.1;protein_815,GCF_006337485.1;protein_920,GCF_006337745.1;protein_977,GCF_030323385.1;protein_632,GCF_002952455.1;protein_629,GCF_002952675.1;protein_631
GCF_000685705.1;protein_807,GCF_020735805.1;protein_1079,GCF_021184145.1;protein_1455,GCF_017821655.1;protein_501,GCF_016757555.1;protein_814,GCF_006337485.1;protein_919,GCF_006337745.1;protein_976,GCF_030323385.1;protein_631,GCF_002952455.1;protein_628,GCF_002952675.1;protein_630
GCF_000685705.1;protein_808,GCF_020735805.1;protein_1080,GCF_021184145.1;protein_1456,GCF_017821655.1;protein_502,GCF_016757555.1;protein_813,GCF_006337485.1;protein_918,GCF_006337745.1;protein_975,GCF_030323385.1;protein_630,GCF_002952455.1;protein_627,GCF_002952675.1;protein_629
GCF_000685705.1;protein_809,GCF_020735805.1;protein_1081,GCF_021184145.1;protein_1457,GCF_017821655.1;protein_503,GCF_016757555.1;protein_812,GCF_006337485.1;protein_917,GCF_006337745.1;protein_974,GCF_030323385.1;protein_629,GCF_002952455.1;protein_626,GCF_002952675.1;protein_628
GCF_000685705.1;protein_810,GCF_020735805.1;protein_1082,GCF_021184145.1;protein_1458,GCF_017821655.1;protein_504,GCF_016757555.1;protein_811,GCF_006337485.1;protein_916,GCF_006337745.1;protein_973,GCF_030323385.1;protein_628,GCF_002952455.1;protein_625,GCF_002952675.1;protein_627
GCF_000685705.1;protein_811,GCF_020735805.1;protein_1083,GCF_021184145.1;protein_1459,GCF_017821655.1;protein_505,GCF_016757555.1;protein_810,GCF_006337485.1;protein_915,GCF_006337745.1;protein_972,GCF_030323385.1;protein_627,GCF_002952455.1;protein_624,GCF_002952675.1;protein_626
GCF_000685705.1;protein_814,GCF_020735805.1;protein_1087,GCF_021184145.1;protein_1463,GCF_017821655.1;protein_512,GCF_016757555.1;protein_807,GCF_006337485.1;protein_911,GCF_006337745.1;protein_969,GCF_030323385.1;protein_675,GCF_002952455.1;protein_671,GCF_002952675.1;protein_673
GCF_000685705.1;protein_815,GCF_020735805.1;protein_1088,GCF_021184145.1;protein_1464,GCF_017821655.1;protein_513,GCF_016757555.1;protein_806,GCF_006337485.1;protein_910,GCF_006337745.1;protein_968,GCF_030323385.1;protein_676,GCF_002952455.1;protein_672,GCF_002952675.1;protein_674
GCF_000685705.1;protein_816,GCF_020735805.1;protein_1089,GCF_021184145.1;protein_1465,GCF_017821655.1;protein_514,GCF_016757555.1;protein_805,GCF_006337485.1;protein_909,GCF_006337745.1;protein_967,GCF_030323385.1;protein_677,GCF_002952455.1;protein_673,GCF_002952675.1;protein_675
GCF_000685705.1;protein_817,GCF_020735805.1;protein_1090,GCF_021184145.1;protein_1466,GCF_017821655.1;protein_515,GCF_016757555.1;protein_804,GCF_006337485.1;protein_908,GCF_006337745.1;protein_966,GCF_030323385.1;protein_678,GCF_002952455.1;protein_674,GCF_002952675.1;protein_676
GCF_000685705.1;protein_818,GCF_020735805.1;protein_1091,GCF_021184145.1;protein_1467,GCF_017821655.1;protein_516,GCF_016757555.1;protein_803,GCF_006337485.1;protein_907,GCF_006337745.1;protein_965,GCF_030323385.1;protein_679,GCF_002952455.1;protein_675,GCF_002952675.1;protein_677
GCF_000685705.1;protein_819,GCF_020735805.1;protein_1092,GCF_021184145.1;protein_1468,GCF_017821655.1;protein_517,GCF_016757555.1;protein_802,GCF_006337485.1;protein_906,GCF_006337745.1;protein_964,GCF_030323385.1;protein_680,GCF_002952455.1;protein_676,GCF_002952675.1;protein_678
GCF_000685705.1;protein_820,GCF_020735805.1;protein_1093,GCF_021184145.1;protein_1469,GCF_017821655.1;protein_518,GCF_016757555.1;protein_801,GCF_006337485.1;protein_905,GCF_006337745.1;protein_963,GCF_030323385.1;protein_681,GCF_002952455.1;protein_677,GCF_002952675.1;protein_679
GCF_000685705.1;protein_822,GCF_020735805.1;protein_1095,GCF_021184145.1;protein_1471,GCF_017821655.1;protein_520,GCF_016757555.1;protein_799,GCF_006337485.1;protein_903,GCF_006337745.1;protein_961,GCF_030323385.1;protein_683,GCF_002952455.1;protein_679,GCF_002952675.1;protein_681
GCF_000685705.1;protein_823,GCF_020735805.1;protein_1096,GCF_021184145.1;protein_1472,GCF_017821655.1;protein_521,GCF_016757555.1;protein_798,GCF_006337485.1;protein_902,GCF_006337745.1;protein_960,GCF_030323385.1;protein_684,GCF_002952455.1;protein_680,GCF_002952675.1;protein_682
GCF_000685705.1;protein_824,GCF_020735805.1;protein_1097,GCF_021184145.1;protein_1473,GCF_017821655.1;protein_522,GCF_016757555.1;protein_797,GCF_006337485.1;protein_901,GCF_006337745.1;protein_959,GCF_030323385.1;protein_685,GCF_002952455.1;protein_681,GCF_002952675.1;protein_683
GCF_000685705.1;protein_825,GCF_020735805.1;protein_1098,GCF_021184145.1;protein_1474,GCF_017821655.1;protein_523,GCF_016757555.1;protein_796,GCF_006337485.1;protein_900,GCF_006337745.1;protein_958,GCF_030323385.1;protein_686,GCF_002952455.1;protein_682,GCF_002952675.1;protein_684
GCF_000685705.1;protein_826,GCF_020735805.1;protein_1099,GCF_021184145.1;protein_1475,GCF_017821655.1;protein_524,GCF_016757555.1;protein_795,GCF_006337485.1;protein_899,GCF_006337745.1;protein_957,GCF_030323385.1;protein_687,GCF_002952455.1;protein_683,GCF_002952675.1;protein_685
GCF_000685705.1;protein_827,GCF_020735805.1;protein_1100,GCF_021184145.1;protein_1476,GCF_017821655.1;protein_525,GCF_016757555.1;protein_794,GCF_006337485.1;protein_898,GCF_006337745.1;protein_956,GCF_030323385.1;protein_688,GCF_002952455.1;protein_684,GCF_002952675.1;protein_686
GCF_000685705.1;protein_828,GCF_020735805.1;protein_1101,GCF_021184145.1;protein_1477,GCF_017821655.1;protein_526,GCF_016757555.1;protein_793,GCF_006337485.1;protein_897,GCF_006337745.1;protein_955,GCF_030323385.1;protein_689,GCF_002952455.1;protein_685,GCF_002952675.1;protein_687
GCF_000685705.1;protein_829,GCF_020735805.1;protein_1102,GCF_021184145.1;protein_1478,GCF_017821655.1;protein_527,GCF_016757555.1;protein_792,GCF_006337485.1;protein_896,GCF_006337745.1;protein_954,GCF_030323385.1;protein_690,GCF_002952455.1;protein_686,GCF_002952675.1;protein_688
GCF_000685705.1;protein_830,GCF_020735805.1;protein_1103,GCF_021184145.1;protein_1479,GCF_017821655.1;protein_528,GCF_016757555.1;protein_791,GCF_006337485.1;protein_895,GCF_006337745.1;protein_953,GCF_030323385.1;protein_691,GCF_002952455.1;protein_687,GCF_002952675.1;protein_689
GCF_000685705.1;protein_831,GCF_020735805.1;protein_1104,GCF_021184145.1;protein_1480,GCF_017821655.1;protein_529,GCF_016757555.1;protein_790,GCF_006337485.1;protein_894,GCF_006337745.1;protein_952,GCF_030323385.1;protein_692,GCF_002952455.1;protein_688,GCF_002952675.1;protein_690
GCF_000685705.1;protein_832,GCF_020735805.1;protein_1105,GCF_021184145.1;protein_1482,GCF_017821655.1;protein_530,GCF_016757555.1;protein_789,GCF_006337485.1;protein_893,GCF_006337745.1;protein_951,GCF_030323385.1;protein_693,GCF_002952455.1;protein_689,GCF_002952675.1;protein_691
GCF_000685705.1;protein_833,GCF_020735805.1;protein_1106,GCF_021184145.1;protein_1483,GCF_017821655.1;protein_531,GCF_016757555.1;protein_788,GCF_006337485.1;protein_892,GCF_006337745.1;protein_950,GCF_030323385.1;protein_694,GCF_002952455.1;protein_690,GCF_002952675.1;protein_692
GCF_000685705.1;protein_834,GCF_020735805.1;protein_1107,GCF_021184145.1;protein_1484,GCF_017821655.1;protein_532,GCF_016757555.1;protein_787,GCF_006337485.1;protein_891,GCF_006337745.1;protein_949,GCF_030323385.1;protein_695,GCF_002952455.1;protein_691,GCF_002952675.1;protein_693
GCF_000685705.1;protein_835,GCF_020735805.1;protein_1108,GCF_021184145.1;protein_1485,GCF_017821655.1;protein_533,GCF_016757555.1;protein_786,GCF_006337485.1;protein_890,GCF_006337745.1;protein_948,GCF_030323385.1;protein_696,GCF_002952455.1;protein_692,GCF_002952675.1;protein_694
GCF_000685705.1;protein_836,GCF_020735805.1;protein_1109,GCF_021184145.1;protein_1486,GCF_017821655.1;protein_534,GCF_016757555.1;protein_785,GCF_006337485.1;protein_889,GCF_006337745.1;protein_947,GCF_030323385.1;protein_697,GCF_002952455.1;protein_693,GCF_002952675.1;protein_695
GCF_000685705.1;protein_837,GCF_020735805.1;protein_1110,GCF_021184145.1;protein_1487,GCF_017821655.1;protein_535,GCF_016757555.1;protein_784,GCF_006337485.1;protein_888,GCF_006337745.1;protein_946,GCF_030323385.1;protein_698,GCF_002952455.1;protein_694,GCF_002952675.1;protein_696
GCF_000685705.1;protein_838,GCF_020735805.1;protein_1111,GCF_021184145.1;protein_1488,GCF_017821655.1;protein_536,GCF_016757555.1;protein_783,GCF_006337485.1;protein_887,GCF_006337745.1;protein_945,GCF_030323385.1;protein_699,GCF_002952455.1;protein_695,GCF_002952675.1;protein_697
GCF_000685705.1;protein_839,GCF_020735805.1;protein_1112,GCF_021184145.1;protein_1489,GCF_017821655.1;protein_537,GCF_016757555.1;protein_782,GCF_006337485.1;protein_886,GCF_006337745.1;protein_944,GCF_030323385.1;protein_700,GCF_002952455.1;protein_696,GCF_002952675.1;protein_698
